Table Name,Field Name,Dataset Name
dimDates,R12_Offset_Calendar,CRP - RCM Reports
dimDates,R3_Period_Calendar,CRP - RCM Reports
dimDates,R6_Period_Calendar,CRP - RCM Reports
dimDates,R9_Period_Calendar,CRP - RCM Reports
dimDates,R12_Period_Calendar,CRP - RCM Reports
dimDates,IsLast3FullMonths,CRP - RCM Reports
dimDates,DateHierarchy_Year,CRP - RCM Reports
dimDates,DateHierarchy_Month,CRP - RCM Reports
dimDates,DateHierarchy_Quarter,CRP - RCM Reports
dimDates,DateHierarchy_Day,CRP - RCM Reports
dimDates,DateHierarchy_MonthName,CRP - RCM Reports
dimDates,DateHierarchy_QuarterName,CRP - RCM Reports
dimDates,DateHierarchy_DayName_1,CRP - RCM Reports
dimDates,DateHierarchy_DayName_3,CRP - RCM Reports
dimDates,IsHoliday,CRP - RCM Reports
dimDates,cMonth,CRP - RCM Reports
dimDates,refSequentialDay,CRP - RCM Reports
dimDates,R03_PeriodEnding,CRP - RCM Reports
dimDates,R06_PeriodEnding,CRP - RCM Reports
dimDates,R09_PeriodEnding,CRP - RCM Reports
dimDates,R12_PeriodEnding,CRP - RCM Reports
dimDates,IsHolidayWeek,CRP - RCM Reports
dimDates,IsBeforeToday,CRP - RCM Reports
dimDates,IsCompleteMonth,CRP - RCM Reports
dimDates,IsLastCompleteMonth,CRP - RCM Reports
dimDates,IsMTD_Calendar,CRP - RCM Reports
dimDates,R03_Calendar_PeriodEnding,CRP - RCM Reports
dimDates,R06_Calendar_PeriodEnding,CRP - RCM Reports
dimDates,R09_Calendar_PeriodEnding,CRP - RCM Reports
dimDates,R12_Calendar_PeriodEnding,CRP - RCM Reports
dimDates,strDate,CRP - RCM Reports
dimLocations,Oracle_Mapping,CRP - RCM Reports
dimLocations,LegalEntity_ID,CRP - RCM Reports
dimLocations,LegalEntity_Description,CRP - RCM Reports
dimLocations,Practice_ID,CRP - RCM Reports
dimLocations,Practice_Description,CRP - RCM Reports
dimLocations,Location_ID,CRP - RCM Reports
dimLocations,Location_Description,CRP - RCM Reports
dimLocations,Specialty_ID,CRP - RCM Reports
dimLocations,Specialty_Description,CRP - RCM Reports
dimLocations,Department_ID,CRP - RCM Reports
dimLocations,Department_Description,CRP - RCM Reports
dimLocations,Division,CRP - RCM Reports
dimLocations,Region,CRP - RCM Reports
dimLocations,Market,CRP - RCM Reports
dimLocations,MarketPresident,CRP - RCM Reports
dimLocations,Specialty_Group,CRP - RCM Reports
dimLocations,StateAbbrev,CRP - RCM Reports
dimLocations,State,CRP - RCM Reports
dimLocations,StartDate,CRP - RCM Reports
dimLocations,EndDate,CRP - RCM Reports
dimLocations,IsPrac_00_22,CRP - RCM Reports
dimLocations,IsPrac_11_22,CRP - RCM Reports
dimLocations,IsHS_Topside,CRP - RCM Reports
dimLocations,Prac00_22andTopsideHS,CRP - RCM Reports
dimLocations,Prac11_22andTopsideHS,CRP - RCM Reports
dimLocations,IsGA,CRP - RCM Reports
dimLocations,SameUnitStatus_R12,CRP - RCM Reports
dimLocations,IsTelehealth,CRP - RCM Reports
dimLocations,HasBDModel,CRP - RCM Reports
dimLocations,HospCode,CRP - RCM Reports
dimLocations,FilterPracticeID,CRP - RCM Reports
dimLocations,Market_EDW,CRP - RCM Reports
dimLocations,Market_Edit,CRP - RCM Reports
dimLocations,IsOverhead,CRP - RCM Reports
dimLocations,LocationFilter,CRP - RCM Reports
dimLocations,LocationFilter_Expanded,CRP - RCM Reports
dimLocations,Region_EDW,CRP - RCM Reports
dimLocations,Practice_Merge,CRP - RCM Reports
dimLocations,StateAbbrev_Edit,CRP - RCM Reports
dimLocations,State_Edit,CRP - RCM Reports
dimLocations,Specialty_Description_original,CRP - RCM Reports
dimLocations,Specialty_Group_original,CRP - RCM Reports
dimLocations,MarketDirector,CRP - RCM Reports
dimLocations,PracticeGroup,CRP - RCM Reports
dimLocations,Location_Merge,CRP - RCM Reports
dimLocations,HS_Type,CRP - RCM Reports
dimLocations,TaxID,CRP - RCM Reports
dimLocations,HospitalSystem,CRP - RCM Reports
dimLocations,HospitalSubSystem,CRP - RCM Reports
dimLocations,Territory_Level1,CRP - RCM Reports
dimLocations,Territory_Level2,CRP - RCM Reports
dimPayer_Chg,Payer_ID,CRP - RCM Reports
dimPayer_Chg,Contract_ID,CRP - RCM Reports
dimPayer_Chg,Contract_Payer_ID,CRP - RCM Reports
dimPayer_Chg,Contract_Affiliates_ID,CRP - RCM Reports
dimPayer_Chg,Payer_Code,CRP - RCM Reports
dimPayer_Chg,Contract_Code,CRP - RCM Reports
dimPayer_Chg,Payer_Effective_Date,CRP - RCM Reports
dimPayer_Chg,Payer_Termination_Date,CRP - RCM Reports
dimPayer_Chg,Compensation_Start_Date,CRP - RCM Reports
dimPayer_Chg,Contract_Effective_Date,CRP - RCM Reports
dimPayer_Chg,Contract_Termination_Date,CRP - RCM Reports
dimPayer_Chg,Compensation_End_Date,CRP - RCM Reports
dimPayer_Chg,Product_Effective_Date,CRP - RCM Reports
dimPayer_Chg,Product_Termination_Date,CRP - RCM Reports
dimPayer_Chg,Expected_Comp_Start_Date,CRP - RCM Reports
dimPayer_Chg,Expected_Comp_End_Date,CRP - RCM Reports
dimPayer_Chg,Payer_Name,CRP - RCM Reports
dimPayer_Chg,Payer_Alias_Name,CRP - RCM Reports
dimPayer_Chg,Contract_Name,CRP - RCM Reports
dimPayer_Chg,Entity_Name,CRP - RCM Reports
dimPayer_Chg,Contract_Affiliate_Name,CRP - RCM Reports
dimPayer_Chg,Payer_Financial_Class_Code,CRP - RCM Reports
dimPayer_Chg,Payer_Class_Code,CRP - RCM Reports
dimPayer_Chg,Payer_Network_Code,CRP - RCM Reports
dimPayer_Chg,Payer_Product_Code,CRP - RCM Reports
dimPayer_Chg,Major_Payer_Code,CRP - RCM Reports
dimPayer_Chg,Payer_Product_Line_Code,CRP - RCM Reports
dimPayer_Chg,E_Commerce_Payer_ID,CRP - RCM Reports
dimPayer_Chg,Contract_Affiliate_Type_Code,CRP - RCM Reports
dimPayer_Chg,Contract_Details,CRP - RCM Reports
dimPayer_Chg,Contract_Renewal_Details,CRP - RCM Reports
dimPayer_Chg,Entity_Description,CRP - RCM Reports
dimPayer_Chg,Product_Details,CRP - RCM Reports
dimPayer_Chg,EntityGroup,CRP - RCM Reports
dimPayer_Chg,ContractCodeAndName,CRP - RCM Reports
dimPayer_Chg,Primary_Reimbursement_Method_Name,CRP - RCM Reports
dimPayer_Chg,Secondary_Reimbursement_Method_Name,CRP - RCM Reports
dimPayer_Chg,Default_Reimbursement_Method_Name,CRP - RCM Reports
dimPayer_Chg,Claim_Type,CRP - RCM Reports
dimPayer_Chg,Insurance_Type,CRP - RCM Reports
dimPayer_Chg,Primary_Reimbursement_Method_Desc,CRP - RCM Reports
dimPayer_Chg,Secondary_Reimbursement_Method_Desc,CRP - RCM Reports
dimPayer_Chg,Default_Reimbursement_Method_Desc,CRP - RCM Reports
dimPayer_Chg,Contract_State,CRP - RCM Reports
dimPayer_Chg,Term_wo_Cause,CRP - RCM Reports
dimPayer_Chg,Product_Payment_Remittance,CRP - RCM Reports
dimPayer_Chg,Contract_Claim_Filing_Limit,CRP - RCM Reports
dimPayer_Chg,Product_Claim_Filing_Limit,CRP - RCM Reports
dimPayer_Chg,Appeals_Filing_Limit,CRP - RCM Reports
dimPayer_Chg,Payer_Class_Edit,CRP - RCM Reports
dimPayer_Chg,Contract_Active_Record_Flag,CRP - RCM Reports
dimPayer_PP,Payer_ID,CRP - RCM Reports
dimPayer_PP,Contract_ID,CRP - RCM Reports
dimPayer_PP,Contract_Payer_ID,CRP - RCM Reports
dimPayer_PP,Contract_Affiliates_ID,CRP - RCM Reports
dimPayer_PP,Payer_Code,CRP - RCM Reports
dimPayer_PP,Contract_Code,CRP - RCM Reports
dimPayer_PP,Payer_Effective_Date,CRP - RCM Reports
dimPayer_PP,Payer_Termination_Date,CRP - RCM Reports
dimPayer_PP,Compensation_Start_Date,CRP - RCM Reports
dimPayer_PP,Contract_Effective_Date,CRP - RCM Reports
dimPayer_PP,Contract_Termination_Date,CRP - RCM Reports
dimPayer_PP,Compensation_End_Date,CRP - RCM Reports
dimPayer_PP,Product_Effective_Date,CRP - RCM Reports
dimPayer_PP,Product_Termination_Date,CRP - RCM Reports
dimPayer_PP,Expected_Comp_Start_Date,CRP - RCM Reports
dimPayer_PP,Expected_Comp_End_Date,CRP - RCM Reports
dimPayer_PP,Payer_Name,CRP - RCM Reports
dimPayer_PP,Payer_Alias_Name,CRP - RCM Reports
dimPayer_PP,Contract_Name,CRP - RCM Reports
dimPayer_PP,Entity_Name,CRP - RCM Reports
dimPayer_PP,Contract_Affiliate_Name,CRP - RCM Reports
dimPayer_PP,Payer_Financial_Class_Code,CRP - RCM Reports
dimPayer_PP,Payer_Class_Code,CRP - RCM Reports
dimPayer_PP,Payer_Network_Code,CRP - RCM Reports
dimPayer_PP,Payer_Product_Code,CRP - RCM Reports
dimPayer_PP,Major_Payer_Code,CRP - RCM Reports
dimPayer_PP,Payer_Product_Line_Code,CRP - RCM Reports
dimPayer_PP,E_Commerce_Payer_ID,CRP - RCM Reports
dimPayer_PP,Contract_Affiliate_Type_Code,CRP - RCM Reports
dimPayer_PP,Contract_Details,CRP - RCM Reports
dimPayer_PP,Contract_Renewal_Details,CRP - RCM Reports
dimPayer_PP,Entity_Description,CRP - RCM Reports
dimPayer_PP,Product_Details,CRP - RCM Reports
dimPayer_PP,EntityGroup,CRP - RCM Reports
dimPayer_PP,ContractCodeAndName,CRP - RCM Reports
dimPayer_PP,Primary_Reimbursement_Method_Name,CRP - RCM Reports
dimPayer_PP,Secondary_Reimbursement_Method_Name,CRP - RCM Reports
dimPayer_PP,Default_Reimbursement_Method_Name,CRP - RCM Reports
dimPayer_PP,Claim_Type,CRP - RCM Reports
dimPayer_PP,Insurance_Type,CRP - RCM Reports
dimPayer_PP,Primary_Reimbursement_Method_Desc,CRP - RCM Reports
dimPayer_PP,Secondary_Reimbursement_Method_Desc,CRP - RCM Reports
dimPayer_PP,Default_Reimbursement_Method_Desc,CRP - RCM Reports
dimPayer_PP,Contract_State,CRP - RCM Reports
dimPayer_PP,Term_wo_Cause,CRP - RCM Reports
dimPayer_PP,Product_Payment_Remittance,CRP - RCM Reports
dimPayer_PP,Contract_Claim_Filing_Limit,CRP - RCM Reports
dimPayer_PP,Product_Claim_Filing_Limit,CRP - RCM Reports
dimPayer_PP,Appeals_Filing_Limit,CRP - RCM Reports
dimPayer_PP,Payer_Class_Edit,CRP - RCM Reports
dimPayer_PP,Contract_Active_Record_Flag,CRP - RCM Reports
dimPayers,Payer_ID,CRP - wRVU DOS pt2
dimPayers,Contract_ID,CRP - wRVU DOS pt2
dimPayers,Contract_Payer_ID,CRP - wRVU DOS pt2
dimPayers,Contract_Affiliates_ID,CRP - wRVU DOS pt2
dimPayers,Payer_Code,CRP - wRVU DOS pt2
dimPayers,Contract_Code,CRP - wRVU DOS pt2
dimPayers,Payer_Effective_Date,CRP - wRVU DOS pt2
dimPayers,Payer_Termination_Date,CRP - wRVU DOS pt2
dimPayers,Compensation_Start_Date,CRP - wRVU DOS pt2
dimPayers,Contract_Effective_Date,CRP - wRVU DOS pt2
dimPayers,Contract_Termination_Date,CRP - wRVU DOS pt2
dimPayers,Compensation_End_Date,CRP - wRVU DOS pt2
dimPayers,Product_Effective_Date,CRP - wRVU DOS pt2
dimPayers,Product_Termination_Date,CRP - wRVU DOS pt2
dimPayers,Expected_Comp_Start_Date,CRP - wRVU DOS pt2
dimPayers,Expected_Comp_End_Date,CRP - wRVU DOS pt2
dimPayers,Payer_Name,CRP - wRVU DOS pt2
dimPayers,Payer_Alias_Name,CRP - wRVU DOS pt2
dimPayers,Contract_Name,CRP - wRVU DOS pt2
dimPayers,ContractCodeAndName,CRP - wRVU DOS pt2
dimPayers,Entity_Name,CRP - wRVU DOS pt2
dimPayers,Primary_Reimbursement_Method_Name,CRP - wRVU DOS pt2
dimPayers,Secondary_Reimbursement_Method_Name,CRP - wRVU DOS pt2
dimPayers,Default_Reimbursement_Method_Name,CRP - wRVU DOS pt2
dimPayers,Contract_Affiliate_Name,CRP - wRVU DOS pt2
dimPayers,Payer_Financial_Class_Code,CRP - wRVU DOS pt2
dimPayers,Payer_Class_Code,CRP - wRVU DOS pt2
dimPayers,Payer_Network_Code,CRP - wRVU DOS pt2
dimPayers,Payer_Product_Code,CRP - wRVU DOS pt2
dimPayers,Major_Payer_Code,CRP - wRVU DOS pt2
dimPayers,Payer_Product_Line_Code,CRP - wRVU DOS pt2
dimPayers,E_Commerce_Payer_ID,CRP - wRVU DOS pt2
dimPayers,Claim_Type,CRP - wRVU DOS pt2
dimPayers,Insurance_Type,CRP - wRVU DOS pt2
dimPayers,Contract_Affiliate_Type_Code,CRP - wRVU DOS pt2
dimPayers,Contract_Details,CRP - wRVU DOS pt2
dimPayers,Contract_Renewal_Details,CRP - wRVU DOS pt2
dimPayers,Entity_Description,CRP - wRVU DOS pt2
dimPayers,Primary_Reimbursement_Method_Desc,CRP - wRVU DOS pt2
dimPayers,Secondary_Reimbursement_Method_Desc,CRP - wRVU DOS pt2
dimPayers,Default_Reimbursement_Method_Desc,CRP - wRVU DOS pt2
dimPayers,Product_Details,CRP - wRVU DOS pt2
dimPayers,EntityGroup,CRP - wRVU DOS pt2
dimPayers,Contract_State,CRP - wRVU DOS pt2
dimPayers,Term_wo_Cause,CRP - wRVU DOS pt2
dimPayers,Product_Payment_Remittance,CRP - wRVU DOS pt2
dimPayers,Contract_Claim_Filing_Limit,CRP - wRVU DOS pt2
dimPayers,Product_Claim_Filing_Limit,CRP - wRVU DOS pt2
dimPayers,Appeals_Filing_Limit,CRP - wRVU DOS pt2
dimPayers,Payer_Class_Edit,CRP - wRVU DOS pt2
dimPayers,Contract_Active_Record_Flag,CRP - wRVU DOS pt2
dimProcedure,Procedure_Code,CRP - wRVU DOS pt2
dimProcedure,CPT_Modifier_Code,CRP - wRVU DOS pt2
dimProcedure,Procedure_Description,CRP - wRVU DOS pt2
dimProcedure,CPT_Modifier_Description,CRP - wRVU DOS pt2
dimProcedure,Procedure_Code_Group_Desc,CRP - wRVU DOS pt2
dimProcedure,Procedure_Code_Group_Type,CRP - wRVU DOS pt2
dimProcedure,Procedure_Code_Group_Type_Desc,CRP - wRVU DOS pt2
dimProcedure,ProcedureCodeDescription,CRP - wRVU DOS pt2
dimProcedure,CPT_CodeDesc,CRP - wRVU DOS pt2
dimProcedure,Standard_Charge,CRP - wRVU DOS pt2
dimProcedure,StandardRate_2019,CRP - wRVU DOS pt2
dimProcedure,StandardRate_2020,CRP - wRVU DOS pt2
dimProcedure,StandardRate_2021,CRP - wRVU DOS pt2
dimProcedure,refProcedure,CRP - wRVU DOS pt2
dimProcedure,Category_Major,CRP - wRVU DOS pt2
dimProcedure,Category_Minor,CRP - wRVU DOS pt2
dimProcedure,Modifier Code Description,CRP - wRVU DOS pt2
dimProcedure,StandardRate_2022,CRP - wRVU DOS pt2
dimProcedure,ProcedureStage,CRP - wRVU DOS pt2
dimProcedure,GroupName,CRP - wRVU DOS pt2
dimProviders,refPhysician,CRP - wRVU DOS pt2
dimProviders,Name_Last,CRP - wRVU DOS pt2
dimProviders,Name_First,CRP - wRVU DOS pt2
dimProviders,Employee_Name,CRP - wRVU DOS pt2
dimProviders,NPID,CRP - wRVU DOS pt2
dimProviders,Provider_Type,CRP - wRVU DOS pt2
dimProviders,Provider_Type_Description,CRP - wRVU DOS pt2
dimProviders,Specialty_Description,CRP - wRVU DOS pt2
dimProviders,Professional_Title,CRP - wRVU DOS pt2
dimProviders,Position_Title,CRP - wRVU DOS pt2
dimProviders,Employee_Type_Desc,CRP - wRVU DOS pt2
dimProviders,IsLeased,CRP - wRVU DOS pt2
dimProviders,IsBillable,CRP - wRVU DOS pt2
dimProviders,IsIndependentContract,CRP - wRVU DOS pt2
dimProviders,EmployeeNum,CRP - wRVU DOS pt2
dimProviders,EmployeeNum6,CRP - wRVU DOS pt2
dimProviders,HomeLocation,CRP - wRVU DOS pt2
rpt_RVU_Expanded,Procedure_Code,CRP - wRVU DOS pt3
rpt_RVU_Expanded,CPT_Modifier_Code,CRP - wRVU DOS pt3
rpt_RVU_Expanded,refProcedure,CRP - wRVU DOS pt3
rpt_RVU_Expanded,Units,CRP - wRVU DOS pt3
rpt_RVU_Expanded,Oracle_Mapping,CRP - wRVU DOS pt3
rpt_RVU_Expanded,Work_EDW_Service_UnAdj,CRP - wRVU DOS pt3
rpt_RVU_Expanded,wRVU_Service,CRP - wRVU DOS pt3
rpt_RVU_Expanded,Service_Year,CRP - wRVU DOS pt3
rpt_RVU_Expanded,refPhysician,CRP - wRVU DOS pt3
rpt_RVU_Expanded,Provider_Specialty,CRP - wRVU DOS pt3
rpt_RVU_Expanded,Service_Month_Begining,CRP - wRVU DOS pt3
rpt_RVU_Expanded,Charges,CRP - wRVU DOS pt3
rpt_RVU_Expanded,Payments,CRP - wRVU DOS pt3
rpt_RVU_Expanded,Allowables,CRP - wRVU DOS pt3
rpt_RVU_Expanded,IsNC,CRP - wRVU DOS pt3
rpt_RVU_Expanded,Total_RVU_UnAdj,CRP - wRVU DOS pt3
rpt_RVU_Expanded,Total RVU (Global),CRP - wRVU DOS pt3
rpt_RVU_Expanded,Total_RVU_Global,CRP - wRVU DOS pt3
rpt_RVU_Expanded,Average wRVU by Day,CRP - wRVU DOS pt3
rpt_RVU_Expanded,DayCount,CRP - wRVU DOS pt3
rpt_RVU_Expanded,Average wRVU by Month,CRP - wRVU DOS pt3
rpt_RVU_Expanded,Average wRVU by Week,CRP - wRVU DOS pt3
rpt_RVU_Expanded,Total wRVUs Service,CRP - wRVU DOS pt3
rpt_RVU_Expanded,50th Percentile,CRP - wRVU DOS pt3
rpt_RVU_Expanded,75th Percentile,CRP - wRVU DOS pt3
rpt_RVU_Expanded,Average wRVU,CRP - wRVU DOS pt3
rpt_RVU_Expanded,MonthCount,CRP - wRVU DOS pt3
rpt_RVU_Expanded,WeekCount,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Employee Number,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,First Name,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Last Name,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Seniority Date,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Supervisor Employee Number,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,"Supervisor Name (Last Suffix, First MI)",CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Employment Status Code,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Age (Years),CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Gender,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Ethnicity,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Last Hire Date,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Practice,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,PAU Code,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,PAU,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Location Code,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Location,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Project,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Business Unit,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Termination Date,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Termination Type,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Employment Type,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Termination Reason,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Full/Part Time Code,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Job Family,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Job Code,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Job,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Scheduled Work Hours,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Pay Frequency,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Company Code,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Home Company Code,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Employee Email,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Pay Group Code,CRP - wRVU DOS pt3
UltiPro_PediatrixAndObstetrixReport,Org Level 3 GL Segment,CRP - wRVU DOS pt3
Yearly_Summary_Provider_Specialty,Service_Year,CRP - wRVU DOS pt3
Yearly_Summary_Provider_Specialty,Provider.Specialty_Description,CRP - wRVU DOS pt3
Yearly_Summary_Provider_Specialty,wRVUs,CRP - wRVU DOS pt3
Yearly_Summary_Provider_Specialty,Service_Month_Begining,CRP - wRVU DOS pt3
dimDates,Date,CRP - wRVU DOS
dimDates,Date_PriorYear,CRP - wRVU DOS
dimDates,WeekBeginning,CRP - wRVU DOS
dimDates,WeekEnding,CRP - wRVU DOS
dimDates,MonthBeginning,CRP - wRVU DOS
dimDates,MonthEnding,CRP - wRVU DOS
dimDates,WeekHierarchy_Year,CRP - wRVU DOS
dimDates,WeekHierarchy_Week,CRP - wRVU DOS
dimDates,WeekHierarchy_DayOfWeek,CRP - wRVU DOS
dimDates,FullWeekYear,CRP - wRVU DOS
dimDates,FullWeekMonth,CRP - wRVU DOS
dimDates,FullWeekNum,CRP - wRVU DOS
dimDates,DayName,CRP - wRVU DOS
dimDates,IsClosed,CRP - wRVU DOS
dimDates,IsLastClose,CRP - wRVU DOS
dimDates,Admits_EDW,CRP - wRVU DOS
dimDates,PatientDays_EDW,CRP - wRVU DOS
dimDates,IsBusinessDay,CRP - wRVU DOS
dimDates,IsCY_Fiscal,CRP - wRVU DOS
dimDates,IsLY_Fiscal,CRP - wRVU DOS
dimDates,IsLLY_Fiscal,CRP - wRVU DOS
dimDates,IsLLLY_Fiscal,CRP - wRVU DOS
dimDates,IsCY,CRP - wRVU DOS
dimDates,IsLY,CRP - wRVU DOS
dimDates,IsYTD_Calendar,CRP - wRVU DOS
dimDates,IsYTD,CRP - wRVU DOS
dimDates,IsQTD,CRP - wRVU DOS
dimDates,IsCurrentQuarter,CRP - wRVU DOS
dimDates,IsCurrentQuarter_AnyYear,CRP - wRVU DOS
dimDates,IsBOM,CRP - wRVU DOS
dimDates,IsEOM,CRP - wRVU DOS
dimDates,IsmonthMTD,CRP - wRVU DOS
dimDates,IsR3,CRP - wRVU DOS
dimDates,IsR6,CRP - wRVU DOS
dimDates,IsR9,CRP - wRVU DOS
dimDates,IsR12,CRP - wRVU DOS
dimDates,R3_Period,CRP - wRVU DOS
dimDates,R6_Period,CRP - wRVU DOS
dimDates,R9_Period,CRP - wRVU DOS
dimDates,R12_Period,CRP - wRVU DOS
dimDates,R3_offset,CRP - wRVU DOS
dimDates,R6_offset,CRP - wRVU DOS
dimDates,R9_offset,CRP - wRVU DOS
dimDates,R12_offset,CRP - wRVU DOS
dimDates,R3_Offset_Calendar,CRP - wRVU DOS
dimDates,R6_Offset_Calendar,CRP - wRVU DOS
dimDates,R9_Offset_Calendar,CRP - wRVU DOS
dimDates,R12_Offset_Calendar,CRP - wRVU DOS
dimDates,R3_Period_Calendar,CRP - wRVU DOS
dimDates,R6_Period_Calendar,CRP - wRVU DOS
dimDates,R9_Period_Calendar,CRP - wRVU DOS
dimDates,R12_Period_Calendar,CRP - wRVU DOS
dimDates,IsLast3FullMonths,CRP - wRVU DOS
dimDates,DateHierarchy_Year,CRP - wRVU DOS
dimDates,DateHierarchy_Month,CRP - wRVU DOS
dimDates,DateHierarchy_Quarter,CRP - wRVU DOS
dimDates,DateHierarchy_Day,CRP - wRVU DOS
dimDates,DateHierarchy_MonthName,CRP - wRVU DOS
dimDates,DateHierarchy_QuarterName,CRP - wRVU DOS
dimDates,DateHierarchy_DayName_1,CRP - wRVU DOS
dimDates,DateHierarchy_DayName_3,CRP - wRVU DOS
dimDates,IsHoliday,CRP - wRVU DOS
dimDates,refSequentialDay,CRP - wRVU DOS
dimDates,R03_PeriodEnding,CRP - wRVU DOS
dimDates,R06_PeriodEnding,CRP - wRVU DOS
dimDates,R09_PeriodEnding,CRP - wRVU DOS
dimDates,R12_PeriodEnding,CRP - wRVU DOS
dimDates,Month Name,CRP - wRVU DOS
dimDates,Month Number,CRP - wRVU DOS
dimDates,Month Year,CRP - wRVU DOS
dimDates,Year,CRP - wRVU DOS
dimDates,Year Month,CRP - wRVU DOS
dimDates,YearWeek,CRP - wRVU DOS
dimDates,IsCurrentMonth,CRP - wRVU DOS
dimDates,DaysInMonth,CRP - wRVU DOS
dimDates,IsHolidayWeek,CRP - wRVU DOS
dimDates,IsBeforeToday,CRP - wRVU DOS
dimDates,IsCompleteMonth,CRP - wRVU DOS
dimDates,IsLastCompleteMonth,CRP - wRVU DOS
dimDates,IsMTD_Calendar,CRP - wRVU DOS
dimDates,R03_Calendar_PeriodEnding,CRP - wRVU DOS
dimDates,R06_Calendar_PeriodEnding,CRP - wRVU DOS
dimDates,R09_Calendar_PeriodEnding,CRP - wRVU DOS
dimDates,R12_Calendar_PeriodEnding,CRP - wRVU DOS
dimDates,strDate,CRP - wRVU DOS
dimDates,SelectedFilters,CRP - wRVU DOS
dimLocations_Oracle,Oracle_Mapping,CRP - wRVU DOS
dimLocations_Oracle,LegalEntity_ID,CRP - wRVU DOS
dimLocations_Oracle,LegalEntity_Description,CRP - wRVU DOS
dimLocations_Oracle,Practice_ID,CRP - wRVU DOS
dimLocations_Oracle,Practice_Description,CRP - wRVU DOS
dimLocations_Oracle,Practice_Merge,CRP - wRVU DOS
dimLocations_Oracle,Location_ID,CRP - wRVU DOS
dimLocations_Oracle,Location_Description,CRP - wRVU DOS
dimLocations_Oracle,HospCode,CRP - wRVU DOS
dimLocations_Oracle,Specialty_ID,CRP - wRVU DOS
